,Atributo,label da classe predita pelo modelo em INFERÊNCIA,índice da classe predita pelo modelo em modo de INFERÊNCIA,predição do modelo em TREINAMENTO para a classe predita pelo modelo em INFERÊNCIA,label da classe predita pelo modelo em TREINAMENTO,model
671,male,1,1,0.9999906,0,mac_hybrid_200_2048_1e-05
672,age,adult,0,0.9971879124641418,adult,mac_hybrid_200_2048_1e-05
673,hair_type,wavy,3,0.45323631167411804,wavy,mac_hybrid_200_2048_1e-05
674,hair_color,black,0,0.9615136981010437,black,mac_hybrid_200_2048_1e-05
675,eye_color,black,1,0.61626797914505,black,mac_hybrid_200_2048_1e-05
676,monk_scale,scale 4,4,0.39345747232437134,scale 4,mac_hybrid_200_2048_1e-05
677,fitz_type,type iii,2,0.10187172889709473,type iv,mac_hybrid_200_2048_1e-05
678,male,1,1,1.0,0,mac_hybrid_200_2048_1e-05
679,age,adult,0,0.9576272368431091,adult,mac_hybrid_200_2048_1e-05
680,hair_type,wavy,3,0.6660951375961304,wavy,mac_hybrid_200_2048_1e-05
681,hair_color,black,0,0.9179981350898743,black,mac_hybrid_200_2048_1e-05
682,eye_color,black,1,0.9481659531593323,black,mac_hybrid_200_2048_1e-05
683,monk_scale,scale 4,4,0.7934648394584656,scale 4,mac_hybrid_200_2048_1e-05
684,fitz_type,type iii,2,0.9753115773200989,type iii,mac_hybrid_200_2048_1e-05
685,male,1,1,0.99999887,0,mac_hybrid_200_2048_1e-05
686,age,adult,0,0.9987022876739502,adult,mac_hybrid_200_2048_1e-05
687,hair_type,wavy,3,0.7586193084716797,wavy,mac_hybrid_200_2048_1e-05
688,hair_color,black,0,0.9927882552146912,black,mac_hybrid_200_2048_1e-05
689,eye_color,black,1,0.7714026570320129,black,mac_hybrid_200_2048_1e-05
690,monk_scale,scale 4,4,0.26596587896347046,scale 5,mac_hybrid_200_2048_1e-05
691,fitz_type,type iii,2,0.25521016120910645,type iv,mac_hybrid_200_2048_1e-05
692,male,1,1,0.9999971,0,mac_hybrid_200_2048_1e-05
693,age,adult,0,0.7235647439956665,adult,mac_hybrid_200_2048_1e-05
694,hair_type,wavy,3,0.9852328896522522,wavy,mac_hybrid_200_2048_1e-05
695,hair_color,black,0,0.988685131072998,black,mac_hybrid_200_2048_1e-05
696,eye_color,black,1,0.7819865942001343,black,mac_hybrid_200_2048_1e-05
697,monk_scale,scale 4,4,0.5591170787811279,scale 4,mac_hybrid_200_2048_1e-05
698,fitz_type,type iii,2,0.7698379158973694,type iii,mac_hybrid_200_2048_1e-05
699,male,1,1,0.99998623,0,mac_hybrid_200_2048_1e-05
